EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
199.833333333	199.833333333	0.00041056	0.462587	-0.00304068958983	-0.00204892176323	174513
197.833333333	197.833333333	0.00128274	0.466322	-0.00301113865624	-0.00319340671462	175700
197.333333333	197.333333333	0.000421576	0.463999	-0.00126992151914	-0.00100186572107	176884
200.0	200.0	4.68741e-05	0.471894	-0.00183992844671	-0.00372783967404	178084
200.0	200.0	0.000916392	0.474318	-0.0041473012859	-0.00254417940023	179284
200.0	200.0	0.000351691	0.475621	-0.00326224727636	-0.00396880042897	180484
200.0	200.0	0.000212687	0.476687	-0.00144689589301	-0.00452787984745	181684
200.0	200.0	5.23349e-05	0.473515	-0.00289197426533	-0.00336081822835	182884
200.0	200.0	7.16809e-05	0.469519	-0.00103883179531	-0.00475650977871	184084
200.0	200.0	3.41337e-06	0.474074	-0.00108065508932	-0.00215897973876	185284
200.0	200.0	0.000197392	0.481539	-0.00134530680816	0.000593210974337	186484
200.0	200.0	6.88116e-05	0.477711	-0.00114233821937	-0.00414022822795	187684
200.0	200.0	8.17609e-05	0.480675	-0.00298259897907	-0.00176887538742	188884
200.0	200.0	5.58289e-05	0.474099	-0.00201682398022	-0.00155151431827	190084
200.0	200.0	6.50348e-05	0.478913	-0.00312189951886	-0.00162586035472	191284
200.0	200.0	0.000116962	0.481743	-0.0023451449674	-0.00104061127173	192484
200.0	200.0	0.000563383	0.481111	-0.00139500997038	-0.00318350346971	193684
200.0	200.0	0.00058791	0.482948	-0.000814799888768	-0.00331608008277	194884
200.0	200.0	0.000667051	0.478055	-0.000164043660285	-0.00202292891858	196084
200.0	200.0	0.00125112	0.481334	-0.000286529227531	-3.83324837878e-05	197284
200.0	200.0	0.000889341	0.487725	0.00194079920743	-0.00390157012628	198484
200.0	200.0	0.0005941	0.485122	-0.000166776775935	-0.00218259381831	199684
200.0	200.0	0.00176938	0.468029	0.000991316067176	0.00138564649068	200884
200.0	200.0	0.000439187	0.482332	-0.000489543366119	-0.000346946980274	202084
200.0	200.0	4.5014e-05	0.481398	-0.00050342257035	-0.000800500714535	203284
200.0	200.0	2.32345e-05	0.483217	-0.0015987154797	-0.00382018867087	204484
200.0	200.0	2.32631e-05	0.492301	-0.00224036011357	-0.00150713206437	205684
200.0	200.0	0.000249756	0.481975	-0.00122079336169	0.00125773448479	206884
200.0	200.0	7.08079e-05	0.489891	0.000291942747318	-0.000641031223896	208084
200.0	200.0	2.83329e-05	0.487965	-0.000746526026897	-0.00146244690627	209284
200.0	200.0	3.8352e-05	0.481993	-0.000422821149606	-0.00143256421502	210484
200.0	200.0	0.000215652	0.486037	-0.00204224377231	-0.00269487454114	211684
200.0	200.0	0.000302535	0.473269	-0.00354621558665	-0.00119993089187	212884
200.0	200.0	0.000671035	0.464547	-0.00170705065527	-0.000240038743073	214084
200.0	200.0	0.000613683	0.473047	-0.000721466086755	0.00135609534205	215284
200.0	200.0	0.00116492	0.473475	0.000665266208948	-0.00235888271411	216484
200.0	200.0	0.0010092	0.471233	-0.00475698989567	-0.00027064648578	217684
200.0	200.0	0.000384089	0.465672	-0.00193382151411	-0.000858579901091	218884
200.0	200.0	4.66312e-05	0.466995	-0.00239937584985	-0.0023111231824	220084
200.0	200.0	0.00026214	0.467953	0.000875784892526	-0.00202351782349	221284
200.0	200.0	0.000779519	0.456467	-0.00051485985529	-0.000678388210185	222484
200.0	200.0	0.000895375	0.454884	-0.00248479029752	0.000535848797986	223684
200.0	200.0	0.000826255	0.456166	-0.0032381340765	-0.000323369536708	224884
200.0	200.0	0.000172248	0.457146	-0.00202495499758	-0.000161915958566	226084
200.0	200.0	0.000110503	0.4569	0.00333770658897	-0.000774161696466	227284
200.0	200.0	8.42992e-05	0.462346	-0.000415641817458	-0.000538150624539	228484
200.0	200.0	9.5913e-05	0.458213	-0.000729066750057	-0.000603210291251	229684
200.0	200.0	5.86621e-05	0.455233	-0.00295426118465	-0.00120219286296	230884
200.0	200.0	2.94713e-05	0.458735	-0.00403047950212	0.00131822456037	232084
200.0	200.0	0.000264355	0.465037	-0.00330379325636	0.000911179013993	233284
200.0	200.0	0.000456809	0.457809	-0.000547668924927	-0.000479879796877	234484
200.0	200.0	0.000267272	0.450735	-0.000800874954726	-0.00195960715777	235684
200.0	200.0	0.000200041	0.458291	0.000985108251579	-0.0015447908402	236884
200.0	200.0	4.65478e-06	0.45428	-0.000859649082548	0.00193043660624	238084
200.0	200.0	0.000113835	0.455815	-0.00236364183071	0.000374556553921	239284
200.0	200.0	1.93053e-05	0.462298	-0.000990031574581	0.000258912335014	240484
200.0	200.0	5.58666e-05	0.452151	-0.000439555082158	-0.000621044629892	241684
200.0	200.0	2.16643e-05	0.445886	-0.00181860440381	-0.00470742065003	242884
200.0	200.0	3.41957e-05	0.447884	-0.00160416197418	0.000484698947648	244084
200.0	200.0	2.78085e-05	0.45279	0.00162110728823	-0.00148765612363	245284
200.0	200.0	4.86743e-05	0.46255	-0.000593241047696	0.00171993570351	246484
200.0	200.0	4.43959e-05	0.458429	-0.0016301653125	-0.00145250532875	247684
200.0	200.0	5.51693e-05	0.452712	0.000582584025313	0.000209442022422	248884
200.0	200.0	5.68925e-06	0.469123	0.00113812290208	0.000569444619062	250084
200.0	200.0	2.49745e-05	0.46147	0.000916996938079	0.00250408631721	251284
200.0	200.0	1.89686e-05	0.465595	0.00107288004799	-0.000512447823523	252484
200.0	200.0	0.000158729	0.465164	-0.000999590557405	-0.00300875726658	253684
200.0	200.0	1.93739e-05	0.456801	0.00207522524701	0.00107973070805	254884
200.0	200.0	2.41667e-05	0.460344	-0.00125693784028	-0.00110017586089	256084
