EpRewMean	EpLenMean	KLOldNew	Entropy	EVBefore	EVAfter	TimestepsSoFar
-772.863	200.0	0.000836883	0.217967	0.668774444275	0.684090391819	322400
-705.451	200.0	0.00258961	0.221906	0.558629596599	0.563067724565	325000
-741.943	200.0	0.00133934	0.226095	0.673329212732	0.680092126527	327600
-742.162	200.0	0.00127373	0.230414	0.748394442597	0.752173584881	330200
-722.198	200.0	0.00196601	0.234306	0.68723098583	0.69652833272	332800
-726.691	200.0	0.00108409	0.237269	0.505397556945	0.598545948496	335400
-714.464	200.0	0.00152998	0.239636	0.348078984683	0.383843790157	338000
-627.281	200.0	0.00200137	0.243342	0.497947429153	0.530244663953	340600
-696.271	200.0	0.00108737	0.2462	0.672718560178	0.692085253355	343200
-682.319	200.0	0.00199753	0.248079	0.57744220565	0.610553154017	345800
-687.306	200.0	0.00137198	0.251609	0.709471611969	0.719100779007	348400
-706.256	200.0	0.000823796	0.255346	0.62619734096	0.646447126612	351000
-720.365	200.0	0.00199567	0.258861	0.60642833095	0.644898372947	353600
-749.048	200.0	0.00314903	0.262717	0.676651248002	0.696765717084	356200
-672.838	200.0	0.00525035	0.267627	0.702732796529	0.717541212019	358800
-656.887	200.0	0.00177901	0.271197	0.681125579879	0.694956484724	361400
-767.287	200.0	0.0037549	0.274065	0.7657653903	0.782762102535	364000
-571.471	200.0	0.00333669	0.27658	0.565882367081	0.581667940438	366600
-624.157	200.0	0.00142315	0.278659	0.607778703369	0.632851675735	369200
-580.11	200.0	0.00164783	0.280041	0.505058879508	0.510589108721	371800
-701.984	200.0	0.00177098	0.280496	0.736451222625	0.749391380891	374400
-610.322	200.0	0.00281816	0.280763	0.366864106292	0.490313617706	377000
-600.395	200.0	0.00388182	0.281375	0.680084989036	0.723753957933	379600
-588.137	200.0	0.00332826	0.284131	0.706625748397	0.707837561719	382200
-602.647	200.0	0.00402109	0.28853	0.769002150282	0.772063051252	384800
-531.747	200.0	0.00106982	0.291214	0.656152069791	0.664814510444	387400
-512.761	200.0	0.000906964	0.294009	0.64775269437	0.653159302981	390000
-538.598	200.0	0.00114081	0.297722	0.689432683102	0.690231397714	392600
-614.295	200.0	0.00194733	0.302421	0.809640728912	0.814720679969	395200
-537.973	200.0	0.00234879	0.307449	0.686551264378	0.71369598039	397800
-607.393	200.0	0.000985642	0.312106	0.7874257239	0.805126934514	400400
-549.823	200.0	0.00189482	0.318411	0.697838035201	0.708269675762	403000
-550.786	200.0	0.00680038	0.325773	0.69381458283	0.70791260987	405600
-449.915	200.0	0.00197261	0.33003	0.737835214525	0.744703412673	408200
-502.755	200.0	0.00157585	0.335863	0.747264837553	0.752777779734	410800
-450.502	200.0	0.00135489	0.341422	0.616425065972	0.627465292272	413400
-533.134	200.0	0.00145305	0.345622	0.730014015366	0.748212283974	416000
-502.022	200.0	0.001965	0.348729	0.715301509887	0.732320934718	418600
-453.401	200.0	0.00419565	0.351088	0.669615356616	0.684899506182	421200
-455.708	200.0	0.00292127	0.35269	0.787892384697	0.80547002253	423800
-501.267	200.0	0.00240933	0.354666	0.826544237537	0.831388391179	426400
-426.402	200.0	0.00242734	0.356848	0.820529915986	0.824449017501	429000
-417.184	200.0	0.00144277	0.358838	0.785928755024	0.787322775034	431600
-440.073	200.0	0.00123736	0.360953	0.821033253196	0.822419121695	434200
-488.119	200.0	0.00155075	0.363193	0.820225171586	0.82325485718	436800
-282.805	200.0	0.00258898	0.366021	0.777081120743	0.793425328814	439400
-416.993	200.0	0.00182583	0.369087	0.881836422905	0.903983451697	442000
-336.658	200.0	0.000716241	0.372869	0.846200570645	0.854462814497	444600
-321.848	200.0	0.00170403	0.379167	0.841258066669	0.846579527417	447200
-274.312	200.0	0.00278446	0.385102	0.871462218682	0.87634522519	449800
-347.439	200.0	0.00310054	0.390962	0.942272778558	0.944717746593	452400
-240.539	200.0	0.00233527	0.397097	0.901365640481	0.903796713898	455000
-309.438	200.0	0.00332736	0.402406	0.948621289934	0.951128908154	457600
-311.853	200.0	0.00444746	0.407547	0.935544730889	0.939248940006	460200
-239.299	200.0	0.00116896	0.411648	0.757812718186	0.782603841884	462800
-415.301	200.0	0.00123903	0.415851	0.840182558965	0.857778382758	465400
-343.643	200.0	0.00107807	0.420201	0.825369595826	0.831584701044	468000
-210.994	200.0	0.000510097	0.424332	0.856977040836	0.866756487181	470600
-252.687	200.0	0.00104071	0.428805	0.928042345693	0.943507048311	473200
-210.751	200.0	0.00160471	0.434623	0.958092582583	0.962132143703	475800
-259.87	200.0	0.00628979	0.440128	0.816147841188	0.833147403065	478400
-386.66	200.0	0.0054153	0.44328	0.886459941585	0.89809402247	481000
-358.871	200.0	0.00198506	0.445791	0.676516100579	0.76303683367	483600
-252.268	200.0	0.00214637	0.447684	0.80335224549	0.810655012811	486200
-434.06	200.0	0.000597907	0.449771	0.60060597617	0.665567383699	488800
-335.835	200.0	0.00109281	0.453213	0.673799953027	0.687331623948	491400
-348.679	200.0	0.00125201	0.456572	0.668159934054	0.678812583773	494000
-393.389	200.0	0.000505079	0.459393	0.772679799597	0.787499634553	496600
-355.983	200.0	0.00127601	0.463314	0.872603869283	0.965495151752	499200
-372.748	200.0	0.00194921	0.467371	0.460537930235	0.707864285309	501800
-380.394	200.0	0.000621962	0.471422	0.705343097856	0.709878221897	504400
-567.878	200.0	0.00817888	0.476647	0.615750556729	0.619800187518	507000
-350.214	200.0	0.00528221	0.47974	0.71412742282	0.799784892766	509600
-333.09	200.0	0.00344732	0.481291	0.820151549806	0.824405225531	512200
-335.118	200.0	0.0034477	0.482705	0.871064253302	0.883885304247	514800
-259.769	200.0	0.00141315	0.484131	0.953163702002	0.9645964828	517400
-238.077	200.0	0.00239939	0.485459	0.937773939554	0.940097740634	520000
-271.448	200.0	0.00266194	0.486739	0.962220319703	0.967499449152	522600
-244.016	200.0	0.00143276	0.487734	0.952286941373	0.956679552633	525200
-258.97	200.0	0.00126436	0.488684	0.931892470292	0.9336856701	527800
-293.189	200.0	0.00242525	0.489376	0.93859811912	0.946767299461	530400
-259.072	200.0	0.00141204	0.489936	0.97555346202	0.985057916155	533000
-291.763	200.0	0.000835743	0.49109	0.805212785006	0.849577175753	535600
-239.761	200.0	0.00175514	0.492241	0.927587702733	0.957917461167	538200
-183.222	200.0	0.00201878	0.492592	0.946369336205	0.955378143824	540800
-159.595	200.0	0.0052837	0.493646	0.873242964022	0.886686176162	543400
-261.123	200.0	0.00116139	0.494645	0.86308736284	0.868337062647	546000
-409.61	200.0	0.00132454	0.496271	0.723578167472	0.753234277736	548600
-473.681	200.0	0.000818678	0.497418	0.644256479849	0.679099919903	551200
-300.603	200.0	0.00165263	0.498702	0.680503323278	0.699876578902	553800
-361.268	200.0	0.000702643	0.499376	0.771146578391	0.801034343824	556400
-417.242	200.0	0.000612286	0.49862	0.678102737416	0.713616420615	559000
-359.94	200.0	0.00213398	0.495829	0.7216882267	0.727998411441	561600
-291.935	200.0	0.0037845	0.492545	0.830265929877	0.854987250955	564200
-257.923	200.0	0.00235431	0.490117	0.857118712321	0.906947790877	566800
-408.662	200.0	0.00819554	0.49078	0.510336115701	0.763489309139	569400
-383.926	200.0	0.00404913	0.49085	0.667530859395	0.776892750675	572000
-330.154	200.0	0.000986095	0.489771	0.570500804559	0.617305408706	574600
-365.167	200.0	0.00473041	0.488077	0.741023474773	0.806350790285	577200
-259.878	200.0	0.000991898	0.487769	0.81400848804	0.882196535775	579800
-264.402	200.0	0.00794839	0.485432	0.812397678573	0.850397337401	582400
-319.57	200.0	0.00214827	0.485328	0.935095484518	0.975820318682	585000
-252.35	200.0	0.0123332	0.485392	0.467533016435	0.681259638854	587600
-255.06	200.0	0.00550449	0.485336	0.81063692632	0.850809546612	590200
-234.265	200.0	0.00304222	0.485589	0.832351416833	0.850093145833	592800
-258.771	200.0	0.00137474	0.48576	0.928812175469	0.931980731949	595400
-224.117	200.0	0.000783305	0.485909	0.944805454596	0.960121562906	598000
-234.727	200.0	0.00165121	0.486394	0.951802968809	0.955643264716	600600
-127.3	200.0	0.00164299	0.487741	0.864049019504	0.874102000096	603200
-296.085	200.0	0.00139103	0.489238	0.94748235313	0.969578118923	605800
-275.474	200.0	0.00187521	0.491005	0.948747335207	0.952825300934	608400
-264.915	200.0	0.00126677	0.492555	0.969010943171	0.97304685104	611000
-226.743	200.0	0.00150209	0.493461	0.960302423317	0.961091789797	613600
-203.491	200.0	0.00161356	0.494384	0.95536219697	0.958037557656	616200
-340.206	200.0	0.000920956	0.496845	0.968873808184	0.974237148813	618800
-119.819	200.0	0.00273723	0.499518	0.91459646116	0.918767845269	621400
